protocol,seed,rotation,system,n,verifier,features,heads,routing,platt,isotonic
A,23,0,fixed::factkb,910,41.79517356979476,0.0,0.0,0.0,7.771538278845313e-05,3.629010989443286e-05
A,23,0,fixed::hhem,910,149.60029981454713,0.0,0.0,0.0,7.975385025409716e-05,3.2580219040328e-05
A,23,0,fixed::wecheck,910,349.86219793068153,0.0,0.0,0.0,8.154835725960496e-05,3.915605362975499e-05
A,23,0,fixed::factcg,910,455.1820527996924,0.0,0.0,0.0,7.829560442817408e-05,3.7573620799806094e-05
A,23,0,fixed::minicheck_dbta,910,511.35272380223006,0.0,0.0,0.0,7.66780231260582e-05,3.609780073779952e-05
A,23,0,fixed::minicheck_ft5,910,448.9743412475186,0.0,0.0,0.0,7.694066120925677e-05,3.687033153415381e-05
A,23,0,fixed::alignscore,910,652.4530037643023,0.0,0.0,0.0,7.775054725173574e-05,4.061538685154129e-05
A,23,0,fixed::lettuce_v2,910,70.60119104072717,0.0,0.0,0.0,7.685384544247127e-05,2.5863726597770557e-05
A,23,0,fixed::granite_guardian_3_1_2b,910,172.697250276598,0.0,0.0,0.0,7.704725798608346e-05,3.964834012459595e-05
A,23,0,fixed::granite_guardian_3_2_3b_a800m,910,241.90563738901312,0.0,0.0,0.0,7.901539652516226e-05,3.713516040019445e-05
A,23,0,fixed::granite_guardian_3_2_8b_factuality,910,991.684452942886,0.0,0.0,0.0,7.803186295799666e-05,2.8307680782585682e-05
A,23,0,fixed::granite_guardian_4_1_3b_factuality_lora,910,442.1857238593665,0.0,0.0,0.0,7.868241352428283e-05,3.5692298027512794e-05
A,23,0,fixed::qwen30_fast,910,267.359885283884,0.0,0.0,0.0,7.752088284897771e-05,3.3195605143331566e-05
A,23,0,fixed::qwen30_judge,910,665.0820462804884,0.0,0.0,0.0,7.873406482778571e-05,2.7745049370063857e-05
A,23,1,OURS,897,90.57159755526784,32.99753581513879,0.4255961360193897,0.0005791984447106769,0.000167956518387233,0.00010616834007552436
A,23,1,OURS_legacy_hp,897,78.65443865007045,32.99753581513879,0.4977458974440222,0.00017025752173198871,0.000170775907349834,3.100223081350459e-05
A,23,1,fixed::factcc,897,50.395192228215606,0.0,0.0,0.0,7.68784819577832e-05,3.310589915621141e-05
A,23,1,fixed::factkb,897,50.22652049919065,0.0,0.0,0.0,8.024972432096766e-05,3.223189198460799e-05
A,23,1,fixed::hhem,897,181.73834449987845,0.0,0.0,0.0,7.964436789204178e-05,3.201784742549643e-05
A,23,1,fixed::wecheck,897,383.8995280776821,0.0,0.0,0.0,7.975139017159756e-05,3.5246377193068915e-05
A,23,1,fixed::factcg,897,494.30795498764,0.0,0.0,0.0,7.871682524635408e-05,3.690524686048993e-05
A,23,1,fixed::minicheck_dbta,897,515.9189360893532,0.0,0.0,0.0,7.891192149221399e-05,3.499664231790115e-05
A,23,1,fixed::minicheck_ft5,897,453.345548833236,0.0,0.0,0.0,7.668228255669974e-05,3.4158309239483e-05
A,23,1,fixed::alignscore,897,745.0816121041009,0.0,0.0,0.0,7.887736677712321e-05,3.918840504721754e-05
A,23,1,fixed::lettuce_v2,897,77.99581727439978,0.0,0.0,0.0,7.693312058709104e-05,2.522296282600865e-05
A,23,1,fixed::granite_guardian_3_1_2b,897,179.5873215148257,0.0,0.0,0.0,7.497101301615986e-05,3.8225204531215505e-05
A,23,1,fixed::granite_guardian_3_2_3b_a800m,897,246.11522977866846,0.0,0.0,0.0,7.869899631119691e-05,3.565774053135843e-05
A,23,1,fixed::granite_guardian_3_2_8b_factuality,897,1014.2181029849828,0.0,0.0,0.0,7.737905486334227e-05,2.755853710872606e-05
A,23,1,fixed::granite_guardian_4_1_3b_factuality_lora,897,452.30990530644107,0.0,0.0,0.0,7.823523309978852e-05,3.6799343959028636e-05
A,23,1,fixed::qwen30_fast,897,276.69484012249785,0.0,0.0,0.0,7.985729307305885e-05,3.324861175182339e-05
A,23,1,fixed::qwen30_judge,897,640.036271745034,0.0,0.0,0.0,7.830658128615905e-05,2.69342161436776e-05
A,23,2,OURS,878,89.00482727630103,33.156441137872044,0.4678446970427099,0.00017332231001673874,0.0001678382599957559,3.0779040971206575e-05
A,23,2,OURS_legacy_hp,878,77.32051048440549,33.156441137872044,0.42374188950627933,0.00017124486666550363,0.00017204669708330904,3.209226016392231e-05
A,23,2,fixed::factcc,878,50.32315185129274,0.0,0.0,0.0,8.171412535329988e-05,3.557174242735927e-05
A,23,2,fixed::factkb,878,49.47333995372578,0.0,0.0,0.0,8.162300185680152e-05,3.354897648881026e-05
A,23,2,fixed::hhem,878,172.2981720449918,0.0,0.0,0.0,8.18234636047367e-05,3.3111623483062944e-05
A,23,2,fixed::wecheck,878,391.45476491403167,0.0,0.0,0.0,7.872551333282253e-05,3.741343812232069e-05
A,23,2,fixed::factcg,878,452.4876059075472,0.0,0.0,0.0,8.045671060087333e-05,3.94350770332666e-05
A,23,2,fixed::minicheck_dbta,878,559.3649802952838,0.0,0.0,0.0,8.763667198156849e-05,3.260136173575574e-05
A,23,2,fixed::minicheck_ft5,878,520.9275742342795,0.0,0.0,0.0,7.934511333156658e-05,3.9235758886869855e-05
A,23,2,fixed::alignscore,878,735.7360120373261,0.0,0.0,0.0,8.102048958539284e-05,4.218792482353492e-05
A,23,2,fixed::lettuce_v2,878,83.60525589515318,0.0,0.0,0.0,7.870729857788406e-05,2.6095677766490704e-05
A,23,2,fixed::granite_guardian_3_1_2b,878,181.4110001770486,0.0,0.0,0.0,7.765032899945737e-05,3.834283812043675e-05
A,23,2,fixed::granite_guardian_3_2_3b_a800m,878,249.09413676553274,0.0,0.0,0.0,7.857858539603498e-05,3.347608432118571e-05
A,23,2,fixed::granite_guardian_3_2_8b_factuality,878,1012.401944923697,0.0,0.0,0.0,7.788725340514017e-05,3.09624149918064e-05
A,23,2,fixed::granite_guardian_4_1_3b_factuality_lora,878,454.19600434663096,0.0,0.0,0.0,7.950911242175414e-05,4.3809800414084235e-05
A,23,2,fixed::qwen30_fast,878,280.5349371076261,0.0,0.0,0.0,7.990887574215073e-05,3.0505687055646832e-05
A,23,2,fixed::qwen30_judge,878,636.3943802938436,0.0,0.0,0.0,7.836103592076443e-05,2.6970383777985337e-05
A,23,3,OURS,874,97.00021766956914,36.30971792706787,0.4012928100656324,0.00016672082657731848,0.00017442791381727232,3.3409615634414166e-05
A,23,3,OURS_legacy_hp,874,91.82174989334398,36.30971792706787,0.5237881475963654,0.0006397871739599743,0.00017182836567480075,8.92642951246513e-05
A,23,3,fixed::factcc,874,49.91880575312436,0.0,0.0,0.0,8.406521548949676e-05,3.42517119919715e-05
A,23,3,fixed::factkb,874,50.6980046918946,0.0,0.0,0.0,8.067848199224035e-05,3.313615950659872e-05
A,23,3,fixed::hhem,874,138.3112488549338,0.0,0.0,0.0,7.928604352260243e-05,3.221968854340624e-05
A,23,3,fixed::wecheck,874,348.99855826911306,0.0,0.0,0.0,8.128261957125785e-05,4.161098514826333e-05
A,23,3,fixed::factcg,874,441.4971579176662,0.0,0.0,0.0,8.005491410993739e-05,3.754692160134423e-05
A,23,3,fixed::minicheck_dbta,874,531.4552527535677,0.0,0.0,0.0,7.71807776540262e-05,3.641188886332021e-05
A,23,3,fixed::minicheck_ft5,874,527.9181285610316,0.0,0.0,0.0,8.100799795824105e-05,3.61006876647694e-05
A,23,3,fixed::alignscore,874,711.9477333843834,0.0,0.0,0.0,7.961555948860313e-05,4.01464530940272e-05
A,23,3,fixed::lettuce_v2,874,83.81065564614096,0.0,0.0,0.0,7.925056282311541e-05,2.6965681255690634e-05
A,23,3,fixed::granite_guardian_3_1_2b,874,197.51682886624712,0.0,0.0,0.0,7.94141802955973e-05,3.8352405073790376e-05
A,23,3,fixed::granite_guardian_3_2_3b_a800m,874,261.70488278275235,0.0,0.0,0.0,8.27288368580441e-05,3.577117169876871e-05
A,23,3,fixed::granite_guardian_3_2_8b_factuality,874,1069.161464167391,0.0,0.0,0.0,7.848169223578045e-05,2.852173719781044e-05
A,23,3,fixed::granite_guardian_4_1_3b_factuality_lora,874,473.8893727512201,0.0,0.0,0.0,7.597368463098117e-05,3.881007446257453e-05
A,23,3,fixed::qwen30_fast,874,303.0125518516319,0.0,0.0,0.0,8.172197419259211e-05,3.2421051086623484e-05
A,23,3,fixed::qwen30_judge,874,665.8656366716365,0.0,0.0,0.0,7.979977274957184e-05,2.7423333994686195e-05
A,23,4,OURS,853,88.61654847128817,29.26218394770239,0.43784405275003424,0.00017720164012181348,0.00017575849273983402,3.3239150394719415e-05
A,23,4,OURS_legacy_hp,853,81.40395927897481,29.26218394770239,0.4683779906055694,0.00018271748132125888,0.00018232355602871702,3.391324696955375e-05
A,23,4,fixed::factcc,853,50.97385340258736,0.0,0.0,0.0,7.998242694229446e-05,3.4532223687292126e-05
A,23,4,fixed::factkb,853,46.86632031063191,0.0,0.0,0.0,7.95310787345607e-05,3.1343494746113436e-05
A,23,4,fixed::hhem,853,161.13550636190882,0.0,0.0,0.0,8.365884123005383e-05,3.471981203412814e-05
A,23,4,fixed::wecheck,853,353.01308557307914,0.0,0.0,0.0,7.979366147687608e-05,3.914654558985238e-05
A,23,4,fixed::factcg,853,389.99843610118165,0.0,0.0,0.0,7.954982733343054e-05,3.682062750985761e-05
A,23,4,fixed::minicheck_dbta,853,451.87489968902105,0.0,0.0,0.0,8.114536892260225e-05,4.1566240783575554e-05
A,23,4,fixed::minicheck_ft5,853,447.08012309397463,0.0,0.0,0.0,8.208324241802393e-05,3.929660261956951e-05
A,23,4,fixed::alignscore,853,715.2853089462936,0.0,0.0,0.0,8.04314038531739e-05,4.109730403586471e-05
A,23,4,fixed::lettuce_v2,853,78.12055329070782,0.0,0.0,0.0,7.953223879345346e-05,2.665416138838422e-05
A,23,4,fixed::granite_guardian_3_1_2b,853,178.7883074401623,0.0,0.0,0.0,8.551582256233777e-05,4.0235636173883955e-05
A,23,4,fixed::granite_guardian_3_2_3b_a800m,853,246.17397689048593,0.0,0.0,0.0,8.296481893776729e-05,3.488979478129748e-05
A,23,4,fixed::granite_guardian_3_2_8b_factuality,853,1003.1240390029415,0.0,0.0,0.0,8.213950527432305e-05,3.139977466210216e-05
A,23,4,fixed::granite_guardian_4_1_3b_factuality_lora,853,451.7476709688804,0.0,0.0,0.0,8.564713099318505e-05,3.997303637187898e-05
A,23,4,fixed::qwen30_fast,853,274.3072875917402,0.0,0.0,0.0,8.570341090917378e-05,3.1324729087553995e-05
A,23,4,fixed::qwen30_judge,853,645.6549908572225,0.0,0.0,0.0,8.146424864059596e-05,2.8324731492414494e-05
A,23,5,OURS,839,78.33884473602427,33.40721926641835,0.47455616207228346,0.0005801060647427308,0.00017468653246316353,9.36746154939567e-05
A,23,5,OURS_legacy_hp,839,78.27836101983216,33.40721926641835,0.48254880570879827,0.00017361858839122523,0.00017794756636720625,3.4574500709123846e-05
A,23,5,fixed::factcc,839,41.18963312612973,0.0,0.0,0.0,8.333848897008063e-05,3.21906923313089e-05
A,23,5,fixed::factkb,839,42.160779929301384,0.0,0.0,0.0,8.375804895741579e-05,3.4288440234914726e-05
A,23,5,fixed::hhem,839,138.17355370978632,0.0,0.0,0.0,8.190822128774831e-05,3.5909409118600906e-05
A,23,5,fixed::wecheck,839,483.801450205096,0.0,0.0,0.0,8.289988487914506e-05,3.918952181495735e-05
A,23,5,fixed::factcg,839,421.4456571363947,0.0,0.0,0.0,8.404409208726825e-05,3.665316982041596e-05
A,23,5,fixed::minicheck_dbta,839,441.26699584922966,0.0,0.0,0.0,8.865911319310176e-05,3.81978582235606e-05
A,23,5,fixed::minicheck_ft5,839,425.3108579648356,0.0,0.0,0.0,8.259476295697887e-05,3.823599846383137e-05
A,23,5,fixed::alignscore,839,649.7833156412985,0.0,0.0,0.0,8.46340777230348e-05,4.006674734118513e-05
A,23,5,fixed::lettuce_v2,839,70.60591090828262,0.0,0.0,0.0,8.103097841716389e-05,2.74994080892905e-05
A,23,5,fixed::granite_guardian_3_1_2b,839,176.5395756179569,0.0,0.0,0.0,8.162217815789584e-05,3.7663894859769776e-05
A,23,5,fixed::granite_guardian_3_2_3b_a800m,839,243.20704469976073,0.0,0.0,0.0,8.421573184066506e-05,3.93611442239975e-05
A,23,5,fixed::granite_guardian_3_2_8b_factuality,839,1009.7640430967474,0.0,0.0,0.0,8.284268319091723e-05,2.9921339363019572e-05
A,23,5,fixed::granite_guardian_4_1_3b_factuality_lora,839,450.2282329416721,0.0,0.0,0.0,8.238498296331131e-05,3.072228440870581e-05
A,23,5,fixed::qwen30_fast,839,270.89288522724837,0.0,0.0,0.0,8.453993255514496e-05,3.463170239735168e-05
A,23,5,fixed::qwen30_judge,839,635.868883461846,0.0,0.0,0.0,9.115732494737238e-05,2.866269408972741e-05
A,23,6,OURS,827,61.15589454560203,29.5830014291941,0.48253197218936184,0.00017660218397968483,0.00018068439211187367,3.389721725613527e-05
A,23,6,OURS_legacy_hp,827,79.06343254907267,29.5830014291941,0.48852563000784144,0.00017389359218411896,0.00017756952562379542,3.633373926541213e-05
A,23,6,fixed::factcc,827,36.10260067791977,0.0,0.0,0.0,8.522490157150048e-05,3.2522369197546136e-05
A,23,6,fixed::factkb,827,36.284463311122686,0.0,0.0,0.0,8.427568383632e-05,3.526965465887642e-05
A,23,6,fixed::hhem,827,124.31733952020154,0.0,0.0,0.0,8.596009881705261e-05,3.2929875612024675e-05
A,23,6,fixed::wecheck,827,276.8964986899288,0.0,0.0,0.0,8.350181052103152e-05,4.209914825239558e-05
A,23,6,fixed::factcg,827,320.3013839906866,0.0,0.0,0.0,8.464449658503412e-05,3.863725289837553e-05
A,23,6,fixed::minicheck_dbta,827,376.9762090139782,0.0,0.0,0.0,8.211003508342221e-05,3.256106286331056e-05
A,23,6,fixed::minicheck_ft5,827,362.31969115496054,0.0,0.0,0.0,8.21862258850411e-05,4.033857766210024e-05
A,23,6,fixed::alignscore,827,587.8940602825933,0.0,0.0,0.0,8.151027446605959e-05,4.161668275826427e-05
A,23,6,fixed::lettuce_v2,827,57.29925549240556,0.0,0.0,0.0,8.334703585797383e-05,2.5036262219913638e-05
A,23,6,fixed::granite_guardian_3_1_2b,827,162.76871560165657,0.0,0.0,0.0,8.152963009695584e-05,3.9525993085019246e-05
A,23,6,fixed::granite_guardian_3_2_3b_a800m,827,231.01931765417658,0.0,0.0,0.0,8.212815899235233e-05,3.4979443367629196e-05
A,23,6,fixed::granite_guardian_3_2_8b_factuality,827,982.6289105836213,0.0,0.0,0.0,8.516686987086789e-05,3.0027815487636693e-05
A,23,6,fixed::granite_guardian_4_1_3b_factuality_lora,827,427.64690131210284,0.0,0.0,0.0,8.367713734489542e-05,3.6043527974164904e-05
A,23,6,fixed::qwen30_fast,827,250.55382523726234,0.0,0.0,0.0,8.565054949093723e-05,3.3761798223973835e-05
A,23,6,fixed::qwen30_judge,827,601.1078970644318,0.0,0.0,0.0,8.421765213568741e-05,3.563723568562441e-05
A,23,7,OURS,820,72.76965889418867,28.37128542252197,0.4827477329299876,0.00018794391241787773,0.00018404025468043983,3.410731129938873e-05
A,23,7,OURS_legacy_hp,820,79.62991204180204,28.37128542252197,0.5290302914523282,0.00018704634318809685,0.00018413780575118413,3.555121621480439e-05
A,23,7,fixed::factcc,820,43.52858171109025,0.0,0.0,0.0,8.698657549713261e-05,3.7990241430745256e-05
A,23,7,fixed::factkb,820,40.54261842897309,0.0,0.0,0.0,8.636219185640717e-05,3.7697570472274246e-05
A,23,7,fixed::hhem,820,118.75443345020247,0.0,0.0,0.0,8.47231847995029e-05,3.500488052916963e-05
A,23,7,fixed::wecheck,820,306.56158105355246,0.0,0.0,0.0,8.376708847652304e-05,4.766950108360772e-05
A,23,7,fixed::factcg,820,346.13094274696425,0.0,0.0,0.0,8.456707114308345e-05,3.9689017817514336e-05
A,23,7,fixed::minicheck_dbta,820,419.7485410630712,0.0,0.0,0.0,8.319998969233072e-05,4.1248787921376346e-05
A,23,7,fixed::minicheck_ft5,820,416.77879817029975,0.0,0.0,0.0,8.29853666889504e-05,3.988293096105137e-05
A,23,7,fixed::alignscore,820,615.5284159083527,0.0,0.0,0.0,8.48207358702472e-05,4.0819506422139524e-05
A,23,7,fixed::lettuce_v2,820,61.91990154535544,0.0,0.0,0.0,8.210854281148896e-05,2.7531708971165664e-05
A,23,7,fixed::granite_guardian_3_1_2b,820,172.69328047330464,0.0,0.0,0.0,8.310364536577609e-05,3.982438612161431e-05
A,23,7,fixed::granite_guardian_3_2_3b_a800m,820,238.55569081845204,0.0,0.0,0.0,8.072316498927226e-05,3.408903267416285e-05
A,23,7,fixed::granite_guardian_3_2_8b_factuality,820,1010.4171103702733,0.0,0.0,0.0,8.191342292376225e-05,3.088901327673073e-05
A,23,7,fixed::granite_guardian_4_1_3b_factuality_lora,820,441.98593909571105,0.0,0.0,0.0,8.413780739008472e-05,3.707318683154881e-05
A,23,7,fixed::qwen30_fast,820,265.89465799149434,0.0,0.0,0.0,8.439024762682071e-05,3.443902398164316e-05
A,23,7,fixed::qwen30_judge,820,652.6388882450325,0.0,0.0,0.0,8.253658207405994e-05,2.8801221604936005e-05
A,23,8,OURS,808,77.49347700796488,31.550698299679876,0.5145623948163408,0.0006288589094477328,0.00018352722402749638,9.184281009198673e-05
A,23,8,OURS_legacy_hp,808,77.02889384799533,31.550698299679876,0.4748194566700206,0.0001812091651649242,0.0001831893602531348,3.3603974221514004e-05
A,23,8,fixed::factcc,808,43.84490741841267,0.0,0.0,0.0,9.229825982492011e-05,3.657425784893186e-05
A,23,8,fixed::factkb,808,44.845334468125586,0.0,0.0,0.0,8.808045563320307e-05,3.6415843682658705e-05
A,23,8,fixed::hhem,808,186.93255568766767,0.0,0.0,0.0,8.801979864002344e-05,3.4455441360334214e-05
A,23,8,fixed::wecheck,808,386.7934398150814,0.0,0.0,0.0,8.603960355181284e-05,4.112871915867349e-05
A,23,8,fixed::factcg,808,466.0757041385998,0.0,0.0,0.0,8.566460357794519e-05,4.059406234260354e-05
A,23,8,fixed::minicheck_dbta,808,469.7967765947973,0.0,0.0,0.0,8.709033107440366e-05,3.76237607053896e-05
A,23,8,fixed::minicheck_ft5,808,477.7159070173805,0.0,0.0,0.0,8.746659173399652e-05,3.908910975321242e-05
A,23,8,fixed::alignscore,808,683.5892635906858,0.0,0.0,0.0,8.80408340818387e-05,4.168316874062956e-05
A,23,8,fixed::lettuce_v2,808,78.48181662783384,0.0,0.0,0.0,9.451609417233653e-05,2.8514856095702414e-05
A,23,8,fixed::granite_guardian_3_1_2b,808,174.82616736613113,0.0,0.0,0.0,9.091089319410079e-05,4.02574412441711e-05
A,23,8,fixed::granite_guardian_3_2_3b_a800m,808,240.92347356666568,0.0,0.0,0.0,9.047647890298268e-05,3.9643559335168486e-05
A,23,8,fixed::granite_guardian_3_2_8b_factuality,808,1009.8889140015059,0.0,0.0,0.0,8.885147301295753e-05,3.057424025725352e-05
A,23,8,fixed::granite_guardian_4_1_3b_factuality_lora,808,446.7196516947081,0.0,0.0,0.0,8.6040846227742e-05,3.788243540641068e-05
A,23,8,fixed::qwen30_fast,808,270.4868820597623,0.0,0.0,0.0,8.72289524747907e-05,3.4613873536403445e-05
A,23,8,fixed::qwen30_judge,808,659.3121360648624,0.0,0.0,0.0,9.06745146206202e-05,2.8852719870064e-05
A,23,9,OURS,806,77.18821303342226,42.85516262864512,0.4874717307472879,0.0001823746940992292,0.00018366378435643192,3.579157293674816e-05
A,23,9,OURS_legacy_hp,806,67.04599562769226,42.85516262864512,0.5410573871057508,0.0001800918127479443,0.0001880310199375983,3.559306386983018e-05
A,23,9,fixed::factcc,806,39.987806866518,0.0,0.0,0.0,8.42493784292682e-05,3.3310182518545285e-05
A,23,9,fixed::factkb,806,40.664048639720335,0.0,0.0,0.0,8.430892212210089e-05,3.7539698485118656e-05
A,23,9,fixed::hhem,806,121.36407728742712,0.0,0.0,0.0,8.544045088526148e-05,3.307195358375832e-05
A,23,9,fixed::wecheck,806,306.5852746094471,0.0,0.0,0.0,8.544045088526148e-05,4.168860117440336e-05
A,23,9,fixed::factcg,806,505.32805671849405,0.0,0.0,0.0,8.988710814768047e-05,4.047766878447558e-05
A,23,9,fixed::minicheck_dbta,806,439.2666407255196,0.0,0.0,0.0,8.639329440646779e-05,4.01799142113413e-05
A,23,9,fixed::minicheck_ft5,806,421.0995918903303,0.0,0.0,0.0,8.510297644425821e-05,3.807445428803304e-05
A,23,9,fixed::alignscore,806,665.3449741806664,0.0,0.0,0.0,8.786227955614625e-05,4.093424866562964e-05
A,23,9,fixed::lettuce_v2,806,72.96162943664687,0.0,0.0,0.0,8.420844891087774e-05,2.822827818750337e-05
A,23,9,fixed::granite_guardian_3_1_2b,806,175.28449824245538,0.0,0.0,0.0,8.490322161784797e-05,4.1330021039973345e-05
A,23,9,fixed::granite_guardian_3_2_3b_a800m,806,238.86982461709988,0.0,0.0,0.0,8.375185097523829e-05,3.567244944211197e-05
A,23,9,fixed::granite_guardian_3_2_8b_factuality,806,1008.4749406754867,0.0,0.0,0.0,8.597518863369047e-05,3.0411914032571962e-05
A,23,9,fixed::granite_guardian_4_1_3b_factuality_lora,806,445.48756964088744,0.0,0.0,0.0,8.30384640938258e-05,3.472085168039791e-05
A,23,9,fixed::qwen30_fast,806,271.7420338504909,0.0,0.0,0.0,8.627296126131015e-05,3.5116624054741626e-05
A,23,9,fixed::qwen30_judge,806,622.4590773971823,0.0,0.0,0.0,8.438834380335348e-05,2.89032270695099e-05
A,31,0,OURS,903,77.92384258414963,32.691858916050045,0.461020070876656,0.00016347508762002915,0.00017123477152370303,3.192912589176945e-05
A,31,0,OURS_legacy_hp,903,68.55509347773666,32.691858916050045,0.47632940863540185,0.0005102513852020765,0.00017114617082611105,8.338539108761885e-05
A,31,0,fixed::factcc,903,44.628624369243084,0.0,0.0,0.0,7.736102710369714e-05,2.5922488493397256e-05
A,31,0,fixed::factkb,903,43.512030794521934,0.0,0.0,0.0,7.789258294401572e-05,3.219491186946763e-05
A,31,0,fixed::hhem,903,140.40806419911624,0.0,0.0,0.0,8.380952381950742e-05,3.30808382699986e-05
A,31,0,fixed::wecheck,903,312.43268974527103,0.0,0.0,0.0,7.762679696631754e-05,3.735105992333009e-05
A,31,0,fixed::factcg,903,385.1303072883603,0.0,0.0,0.0,7.791029341448747e-05,3.8626810055172455e-05
A,31,0,fixed::minicheck_dbta,903,407.37690293366256,0.0,0.0,0.0,7.854706459758125e-05,3.242526079114456e-05
A,31,0,fixed::minicheck_ft5,903,400.82932959139504,0.0,0.0,0.0,7.539313438153544e-05,3.781172553652842e-05
A,31,0,fixed::alignscore,903,602.4552052844135,0.0,0.0,0.0,7.596012727787526e-05,3.749279203233727e-05
A,31,0,fixed::lettuce_v2,903,67.99766088957468,0.0,0.0,0.0,7.62978993079822e-05,2.64186072776946e-05
A,31,0,fixed::granite_guardian_3_1_2b,903,174.94384709174915,0.0,0.0,0.0,7.612069791279824e-05,3.848504571600973e-05
A,31,0,fixed::granite_guardian_3_2_3b_a800m,903,242.51646627012587,0.0,0.0,0.0,7.665117404290609e-05,3.7705414368464704e-05
A,31,0,fixed::granite_guardian_3_2_8b_factuality,903,1003.3083200799059,0.0,0.0,0.0,7.468550520147695e-05,3.0387589782228896e-05
A,31,0,fixed::granite_guardian_4_1_3b_factuality_lora,903,444.62814688820373,0.0,0.0,0.0,7.638648389049642e-05,3.8042074458205355e-05
A,31,0,fixed::qwen30_fast,903,271.1640954174149,0.0,0.0,0.0,7.631560977845394e-05,3.20708741158544e-05
A,31,0,fixed::qwen30_judge,903,654.4609414232116,0.0,0.0,0.0,7.702435089887872e-05,2.794241680168564e-05
A,31,1,OURS,891,80.80278953000214,28.066250699355766,0.45097172838767974,0.0005777654368440829,0.00016411336417927687,0.00011248597807295863
A,31,1,OURS_legacy_hp,891,78.57617650762609,28.066250699355766,0.4599265925938736,0.00016075533417008576,0.00016817284223239964,3.253984631914081e-05
A,31,1,fixed::factcc,891,44.15762762249814,0.0,0.0,0.0,7.820538951734167e-05,5.186194795425291e-05
A,31,1,fixed::factkb,891,45.13941417830655,0.0,0.0,0.0,7.718182315236725e-05,3.128170177411585e-05
A,31,1,fixed::hhem,891,171.5930554562815,0.0,0.0,0.0,7.565543993651097e-05,3.140741006986528e-05
A,31,1,fixed::wecheck,891,545.5101564815702,0.0,0.0,0.0,7.669584471293371e-05,3.8698082920435635e-05
A,31,1,fixed::factcg,891,463.27973512737196,0.0,0.0,0.0,7.68226635925614e-05,4.074523198250033e-05
A,31,1,fixed::minicheck_dbta,891,534.4695917215508,0.0,0.0,0.0,7.648035877631972e-05,3.715375070925279e-05
A,31,1,fixed::minicheck_ft5,891,485.2727444962793,0.0,0.0,0.0,7.538607434968555e-05,3.616609866704738e-05
A,31,1,fixed::alignscore,891,672.9349013228572,0.0,0.0,0.0,7.730751511600082e-05,4.101570815320402e-05
A,31,1,fixed::lettuce_v2,891,77.47364258799988,0.0,0.0,0.0,7.450616527578712e-05,2.6235698594781753e-05
A,31,1,fixed::granite_guardian_3_1_2b,891,172.71789468111606,0.0,0.0,0.0,7.292593507395114e-05,3.973961461285248e-05
A,31,1,fixed::granite_guardian_3_2_3b_a800m,891,241.7887150518443,0.0,0.0,0.0,7.61043771371814e-05,3.331088550873812e-05
A,31,1,fixed::granite_guardian_3_2_8b_factuality,891,996.5536875989864,0.0,0.0,0.0,8.346689496540562e-05,2.8731768525401016e-05
A,31,1,fixed::granite_guardian_4_1_3b_factuality_lora,891,445.6679429541427,0.0,0.0,0.0,8.253199565741752e-05,3.516049762951538e-05
A,31,1,fixed::qwen30_fast,891,269.62340906071375,0.0,0.0,0.0,7.852861842226266e-05,3.710101430715134e-05
A,31,1,fixed::qwen30_judge,891,635.1590223113121,0.0,0.0,0.0,7.605049748696997e-05,2.6074075976263327e-05
A,31,2,OURS,887,70.84396446494227,31.179149147917663,0.47282477115121335,0.0005763303416307592,0.0001687328038493585,0.00010287372294074216
A,31,2,OURS_legacy_hp,887,72.01953721124434,31.179149147917663,0.45534972603925794,0.0005523032593313004,0.00017535287530918468,0.00012809132252585692
A,31,2,fixed::factcc,887,41.76957567130282,0.0,0.0,0.0,7.951296086338051e-05,3.210823495243387e-05
A,31,2,fixed::factkb,887,41.897082747064694,0.0,0.0,0.0,8.106425736863859e-05,3.3461103707199163e-05
A,31,2,fixed::hhem,887,137.53283133953016,0.0,0.0,0.0,8.063247398995157e-05,3.328185429819676e-05
A,31,2,fixed::wecheck,887,335.0882959437466,0.0,0.0,0.0,7.929650317507942e-05,4.0948137918144903e-05
A,31,2,fixed::factcg,887,382.31932293963484,0.0,0.0,0.0,7.705975732353454e-05,3.9233374351629274e-05
A,31,2,fixed::minicheck_dbta,887,443.2124367064225,0.0,0.0,0.0,8.019955861334938e-05,3.486809508692318e-05
A,31,2,fixed::minicheck_ft5,887,430.7676499522855,0.0,0.0,0.0,7.868432198370793e-05,4.1542272765941185e-05
A,31,2,fixed::alignscore,887,643.630393357335,0.0,0.0,0.0,7.868433838947481e-05,3.9846671135149046e-05
A,31,2,fixed::lettuce_v2,887,69.64517642994304,0.0,0.0,0.0,7.846786429540684e-05,2.7616680500002025e-05
A,31,2,fixed::granite_guardian_3_1_2b,887,177.55462292719213,0.0,0.0,0.0,7.767418610496948e-05,3.7952658159631015e-05
A,31,2,fixed::granite_guardian_3_2_3b_a800m,887,242.8161549735489,0.0,0.0,0.0,7.812401582723171e-05,3.7952641753864126e-05
A,31,2,fixed::granite_guardian_3_2_8b_factuality,887,1003.3176483820639,0.0,0.0,0.0,7.879141882994331e-05,2.9384434693561198e-05
A,31,2,fixed::granite_guardian_4_1_3b_factuality_lora,887,447.73630063045425,0.0,0.0,0.0,7.902705485973478e-05,3.4308920928362124e-05
